541,PEACE Initiative,,NULL,NULL,NULL,NULL,NULL,NULL,1443 S. St. Mary's ,,San Antonio,TX,78212,NULL,,patpeacesa@gmail.com,,NULL,www.thepeaceinitiative.net,,,,,,,,NULL,,NULL,,,,6,,NULL,,0,4,2,5/6/12 22:27,1/22/13 21:59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,NULL
542,Rape Crisis Center,To provide comprehensive services to sexual assault victims and their families.,,,,,,NULL,7500 US Hwy 90 West #2/201,,San Antonio,TX,78227,NULL,"M. Lynn Blanco, President / Chief Executive Officer",hannah@therapecrisiscenter.org,210-521-7273,NULL,www.rapecrisis.com,,,,,1975,74-2236387,,NULL,,NULL,,,,1,501(c)3,1,,0,4,3,5/6/12 22:28,1/23/13 21:20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,NULL
543,"Roy Maas youth Alternatives, Inc.","To give children a foundation of positive values, which will promote future success and end the cycle of abuse.",,,,,,NULL,3103 West Ave.,,San Antonio,TX,78213,NULL,"Jennifer Farias, Director of Recreational Activities and Special Events",rmya@rmya.org,830-816-2425,NULL,www.rmya.readyhosting.com,,,,,1977,74-1914638,,NULL,,NULL,,,,2,501(c)3,1,,0,4,1,5/6/12 22:29,11/8/12 17:56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
544,Seton Home,"To foster childbirth and parenting and works to break the cycle of abuse and poverty by providing a caring home, education, and support services necessary to transform the lives of pregnant and parenting teen mothers and their children.",,,,,,NULL,1115 Mission Rd.,,San Antonio,TX,78210,NULL,"Margret Bamford, MBA, MA, LCCA - President and CEO",info@setonhomesa.org,210-533-3504,NULL,www.setonhomesa.org,,,,,1981,74-2247996,,NULL,,NULL,,,,1,501(c)3,1,,0,4,1,5/6/12 22:30,11/13/12 19:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
545,For the Silent,"To contend for children silenced by sex trafficking & exploitation through prevention, intervention and community mobilization initiatives.",,,,,,NULL,PO Box 998,,Tyler,TX,75710,NULL,Julie Rigsby - Co-Founder/Executive Director,info@forthesilent.org,(903) 520 - 4931,NULL,www.forthesilent.org,,,,,2007,74-3193209,,NULL,No,NULL,No,No,No,1,501(c)3,3,,0,374,3,5/6/12 22:31,1/28/13 10:02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,No,NULL,NULL,NULL,No,NULL,NULL,NULL,,0,,,0
548,UHHRP Utah Health and Human Rights,"To help refugees, immigrants, asylum seekers, and asylees heal from the physical and psychological impacts of torture and rebuild their lives.",NULL,NULL,NULL,NULL,NULL,NULL,225 South 200 East #250,,SLC,UT,84111,NULL,PENDING,PENDING, 801-363-4596,NULL,uhhr.org,,,,,2006,20-3901845,,NULL,NULL,NULL,NULL,NULL,NULL,1,501(c) 3,1,,0,4,2,5/6/12 22:35,12/4/12 22:06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,1,,,NULL
549,VOA Transitional Girls Home and HYRC,To reach and uplift those in greatest need and to provide opportunities to experience the joy of serving others.,NULL,NULL,NULL,NULL,NULL,NULL,435 W. Bearcat DR.,,SLC,UT,84115,NULL,"Kathy Bray, MSW, CSW ,President & CEO ",PENDING,801-363-9414,NULL,www.voaut.org,,,,,1896,94-3008720,,NULL,NULL,NULL,NULL,NULL,NULL,6,501(c) 3,1,,0,4,2,5/6/12 22:37,12/4/12 19:19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,1,,,NULL
552,Tahirih Justice Center,To protect immigrant women and girls seeking justice in the United States from gender-based violence.,,,,,,NULL,6402 Arlington Blvd. #300,,Falls Church ,VA,22042,NULL,"Layli Miller-Muro JD, MA, Executive Director",justice@tahirih.org,571-282-6161,NULL,www.tahirih.org,,,,,1997,54-1858176,,NULL,,NULL,,,,1,501(c)3,1,,0,4,1,5/6/12 22:40,11/15/12 18:30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
553,NCMEC National Center for Missing Kids,To serve as the nationâ€™s resource on the issues of missing and sexually exploited children.,NULL,NULL,NULL,NULL,NULL,NULL,699 Prince St.,,Alexandria,VA,22314,NULL,John D. Ryan Chief Executive Officer,PENDING,703-224-2150,NULL,,,,,,1984,52-1328557,,NULL,,NULL,,,,1,501(c) 3,1,,0,4,2,5/6/12 22:41,12/11/12 19:56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,NULL
555,IAST Initiative Against Sexual Trafficking,To help create and equip the movement for the Abolition of sexual trafficking and commercial sexual exploitation. ,NULL,NULL,NULL,NULL,NULL,NULL,PO Box 269,,Alexandria,VA,22313,NULL,PENDING,anti_sextrafficking@usn.salvationarmy.org,PENDING,NULL,www.iast.net,,,,,1865,22-2406433,,NULL,,NULL,,,,1,501(c) 3,3,,0,4,4,5/6/12 22:44,1/22/13 19:57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,NULL
556,Salvation Army National HQ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,518 S. Glebe,,Arlington ,VA,22201,NULL,NULL,NULL,NULL,NULL,www.salvationarmyusa.org,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4,0,5/6/12 22:47,5/6/12 22:47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL
557,World Hope International,"World Hope International is a Christian relief and development organization working with vulnerable and exploited communities to alleviate poverty, suffering and injustice",,,,,,NULL,625 Slaters Ln #200,,Alexandria ,VA,22314,NULL,Dr. Karl Eastlack,info@worldhope.net,888-466-4673,NULL,www.worldhope.org,,,,,1996,35-1985485,,NULL,,NULL,,,,1,501(c) 3,3,,0,4,2,5/6/12 22:49,10/6/12 19:30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,Alexandria,0
558,Jubilee Campaign,"To promote the human rights and religious liberty of ethnic and religious minorities around the world because we value freedom and democracy and our right to choose, speak, and believe. ",,,,,,NULL,9689-C Main Street,,Fairfax,VA,22031,NULL,PENDING,PENDING,703-503-0791,NULL,www.jublieecampaign.wordpress,,,,,1986,52-1645262,,NULL,,NULL,,,,1,501(c)3,3,,0,4,1,5/6/12 22:50,9/6/12 18:20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
559,Exposure Campaign,"To expose, prevent, uproot the structures that further modern day slavery while freeing and resurrecting survivors and bring the global injustice of slavery to an end.",,,,,,NULL,PO Box 74998,,Richmond,VA,23236,NULL,Darla Strickland,exposure4christ@gmail.com,xxx-xxx-xxxx,NULL,www.exposurecampaign.org,,,,,xxxx,xxx-xxxxxxx,,NULL,,NULL,,,,1,xxxx,3,,0,4,2,5/6/12 22:51,8/25/12 22:21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
560,Purple Light Nights,,NULL,NULL,NULL,NULL,NULL,NULL,16720 SE 271st Street #100,,Covington,WA,98042,NULL,Victoria Throm,pln@covingtonwa.gov,253-480-2411,NULL,www.purplelightnights.org,,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,6,,NULL,,0,4,2,5/6/12 22:52,1/22/13 22:26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,1,,,NULL
561,Human Trafficking Coalition of the Palm Beaches,To help reduce the incidence of human trafficking in Palm Beach County.,,,,,,NULL,Pending,,Palm Beach,FL,0,NULL,Rebecca Coward,rebeccac@htcpb.org,561-837-5025 ext. 168,NULL,www.htcpb.org,,,,,2005,,,NULL,No,NULL,No,No,No,3,,1,,0,177,4,5/7/12 0:12,9/12/12 0:05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,Coalition of Independent Living Options,No,NULL,NULL,NULL,No,NULL,NULL,NULL,,0,,,0
562,SAHELI Support,"To promote abuse-free Asian communities through advocacy, support, awareness and access to social services. ",,,,,,NULL,PO Box 16254,,Austin,TX,78761,NULL,"Linda Phan, Executive Director",saheli@saheli-austin.org,877-281-8371,NULL,www.saheli-austin.org,,,,,1994,74-2675273,,NULL,,NULL,,,,1,501(c)3,1,,0,4,1,5/8/12 1:43,11/8/12 20:36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
563,Texas Council of Family Violence,"To promote safe and healthy relationships by supporting service providers, facilitating strategic prevention efforts, and creating opportunities for freedom from domestic violence.",,,,,,NULL,PO Box 161810,,Austin,TX,78716,NULL,PENDING,PENDING,512-794-1133,NULL,www.tcfv.org,,,,,2008,06-1826451,,NULL,,NULL,,,,1,501(c)3,1,,0,4,1,5/8/12 1:44,11/15/12 21:03,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
564,Twin City Mission,To accomplish its Vision through programs addressing: homelessness; violence and abuse; family conflict; youth in crisis; life skills deficiencies; and poverty.,NULL,NULL,NULL,NULL,NULL,NULL,PO Box 3490,,Bryan ,TX,77805,NULL,Kathy Chapman  Program Director,chapmank@twincitymission.org,979-822-7511,NULL,www.twincitymission.org,,,,,1963,74-1533639,,NULL,NULL,NULL,NULL,NULL,NULL,1,501(c)3,1,,0,4,2,5/8/12 1:45,11/27/12 19:54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,1,,,NULL
565,Center for Survivors of Torture,Healing international torture and trauma survivors through counseling and related services.,,,,,,NULL,4102 Swiss Ave.,,Dallas,TX,75372,NULL,"Ms. Celia VanDeGraaf, M.A., Chief Executive",director@cstnet.org,214-827-2314,NULL,www.cstnet.org,,,,,2000,75-2872010,,NULL,No,NULL,No,No,No,1,501(c) 3,1,,0,4,2,5/8/12 1:47,8/14/12 7:32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,No,NULL,NULL,NULL,No,NULL,NULL,NULL,,1,,,0
566,DCAC Dallas Children's Advocacy Center,To improve the lives of abused children in Dallas County and provide national leadership on child abuse issues. ,,,,,,NULL,PO Box 720338,,Dallas ,TX,75372,NULL,"Mr. Lynn M. Davis	Chief Executive Officer",ldavis@dcac.org,214-818-2600,NULL,www.dcac.org,,,,,1990,75-2303404,,NULL,No,NULL,No,No,No,1,501(c) 3,1,,0,4,1,5/8/12 1:48,8/14/12 21:44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,No,NULL,NULL,NULL,No,NULL,NULL,NULL,,1,,,0
567,Letot Center,"To assist referred youth in becoming productive, law-abiding citizens, while promoting publicsafety and victim restoration.",,,,,,NULL,PO Box 720338,,Dallas,TX,75372,NULL,PENDING,info@letotgirlscenter.org,214-357-9818,NULL,www.letotgirlscenter.org/,,,,,2011,75-2251532,,NULL,,NULL,,,,1,501(c)3,1,,0,4,1,5/8/12 1:55,10/25/12 16:33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
568,LSS Lutheran Social Services,"To provide help, healing and hope in the nameof Jesus Christ.",,,,,,NULL,8305 Cross Park Dr.,,Austin,TX,78754,NULL,"Dr. Kurt Senske, J.D., Ph.D Chief Executive Officer",kurt.senske@lsss.org,512- 459-1000,NULL,www.lsss.org,,,,,1881,74-1109745,,NULL,,NULL,,,,1,501(c)3,3,,0,4,1,5/8/12 1:56,9/6/12 21:15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
569,Promise House,"To embrace homeless, runaway and at-risk teens, giving them individualized support, skills, encouragement and hope to live a better life.",,,,,,NULL,224 W. Page Ave.,,Dallas,TX,75208,NULL,"Harriet Boorhem, President",president@promisehouse.org,214-941-8578,NULL,www.promisehouse.org,,,,,1985,75-2180083,,NULL,,NULL,,,,1,501(c)3,1,,0,4,1,5/8/12 1:57,11/6/12 18:44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
570,Victim Relief Ministries,"To mobilize the faith community to partner with law enforcement agencies, victim service organizations and homeland security to deliver appropriate physical, emotional, and spiritual support to victims of crime, disaster and terrorism.",NULL,NULL,NULL,NULL,NULL,NULL,660 International Pkwy #140,,Richardson,TX,75081,NULL,Gene Grounds Founder/Executive Director,ggrounds@victimrelief.org,972-234-3999,NULL,www.victimrelief.org,,,,,2001,75-2907994,,NULL,,NULL,,,,1,501(c)3,3,,0,4,2,5/8/12 1:59,11/27/12 21:53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,NULL
571,Center Against Family Violence,"CAFV provides confidential assistance, educational programs and, most importantly, hope to families in need.  ",,,,,,NULL,PO Box  26219,,El Paso ,TX,79926,NULL,Sandra N. Garcia Director Of Client Services ,Sgarcia@Cafv.Org  ,915.593.7377 X304,NULL,www.cafv.org,,,,,1978,74-1945924,,NULL,No,NULL,No,No,No,1,501(c) 3,1,,0,4,1,5/8/12 2:00,8/14/12 6:34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,No,NULL,NULL,NULL,No,NULL,NULL,NULL,,1,,,0
572,Diocesan Migrant & Refugee Services,To provide free and low cost legal services to the indigent and low income members of the El Paso border community in need of assistance in immigrating to the United States.,,,,,,NULL,2400 E. Yandell,,El Paso ,TX,79903,NULL,Edgard Maldonado ,emaldonado@dmrs-ep.org ,(915) 532-3975,NULL,www.dmrs-ep.org,,,,,1946,74-2723627,,NULL,No,NULL,No,No,No,1,501(c)3,2,,0,4,2,5/8/12 2:02,8/17/12 5:35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,No,NULL,NULL,NULL,No,NULL,NULL,NULL,,1,,,0
573,Las Americas Immigrant Advocacy Center,To see this vision realized by providing high quality legal representation to immigrants and by advocating for human rights.,,,,,,NULL,1500 E. Yandell,,El Paso,TX,79902,NULL,Katie Anita Hudak Executive Director,louiegilot@las-americas.org,915-544-5126,NULL,www.las-americas.org,,,,,1988,74-2472774,,NULL,,NULL,,,,1,501(c)3,1,,0,4,1,5/8/12 2:03,9/6/12 21:34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
574,ACH All Church Home for Children,to protect children and preserve families. s,1424 Summit Ave.,,Ft. Worth ,TX,76102,NULL,1424 Summit Ave.,,Ft. Worth ,TX,76102,NULL,Pending,Pending,1.888.296.8099,NULL,www.allchurchhome.org,,,,,1915,75-0818140,,NULL,No,NULL,No,No,No,1,501(c) 3,3,,0,4,1,5/8/12 2:05,8/9/12 3:32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,No,NULL,NULL,NULL,No,NULL,NULL,NULL,,1,,Ft.Worth,0
575,Alliance for Children,"Protecting children.                        Rebuilding families.                                           Transforming lives.",,,,,,NULL,908 Southland Ave.,,Ft. Worth,TX,76102,NULL,Pending,allianceforchildren@allianceforchildren.org,817.335.7172,NULL,www.allianceforchildren.org,http://www.facebook.com/AllianceForChildrenTarrant,http://twitter.com/afc_tarrant,,,1992,P30,,NULL,No,NULL,No,No,No,1,P30,1,,0,4,1,5/8/12 2:07,8/9/12 20:54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,No,NULL,NULL,NULL,No,NULL,NULL,NULL,,1,,,0
576,Lena Pope Home,"To help create hope, happiness, and success for children and families.",,,,,,NULL,3800 Hulen St. #150,,Ft. Worth,TX,76107,NULL,Todd A. Landry Executive Director,tlandry@lenapopehome.org,817-255-2500,NULL,www.lenapopehome.org,,,,,1930,75-6003583,,NULL,,NULL,,,,1,501(c)3,1,,0,4,1,5/8/12 2:08,9/18/12 18:54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
577,SafeHaven of Tarrant County,"To end domestic violence through safety, support, prevention and social change. ",,,,,,NULL,"8701 Bedford  Euless Rd., Ste 600",,Hurst,TX,76053,NULL,Mary Lee Hafley,mlhafley@safehaventc.org,817-535-6462,NULL,www.safehaventc.org,,,,,1976,75-1670281,,NULL,"Yes, with a taskforce",NULL,Yes,Yes,No,1,501(c)3,1,,0,380,6,5/8/12 2:10,1/28/13 22:56,SafeHaven_Freedom_color smaller for vimeo.JPG,image/pjpeg,20308,1/28/13 15:50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,No coalition exists,NULL,NULL,NULL,Yes,IRS determination letter dated 062110.pdf,95760,application/pdf,,0,,"Fort Worth, TX",1
578,Women's Center of Tarrant County,"Inspiring, teaching and empowering women and families to overcome violence, crisis and poverty.",,,,,,NULL,1723 Hemphill St.,,Ft. Worth,TX,76110,NULL,"Deborah Caddy,  Director Victim Services",info@womenscentertc.org,(817) 927-4006,NULL,www.womenscentertc.org/,,,,,1979,75-1501868,,NULL,,NULL,,,,1,501(c) 3,1,,0,4,2,5/8/12 2:11,10/11/12 22:08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
580,Children At Risk (Houston)1,To improve the lives of children.,,,,,,NULL,2900 Weslayan #400,,Houston,TX,77207,NULL,Bob Sanborn,sanborn@childrenatrisk.org,713-869-7740,NULL,www.childrenatrisk.org,,,,,1992,76-0360533,,NULL,No,NULL,No,No,No,1,501(c) 3,1,,0,4,2,5/8/12 2:14,2/24/13 21:45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,No,NULL,NULL,NULL,No,NULL,NULL,NULL,,1,,,0
581,Free the Captives,"To engage and mobilize the Christian community and partner with non-profits, law enforcement, and government agencies in the fight against modern day slavery.  ",,,,,,NULL,PO Box 940187,,Houston ,TX,77094,NULL,pending,info@freethecaptiveshouston.com,xxx-xxx-xxxx,NULL,www.freethecaptiveshouston.com,,,,,2011,45-2214142,,NULL,,NULL,,,,1,501(c)3,3,,0,4,3,5/8/12 2:15,1/23/13 20:39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
582,Home of Hope Texas,To provide a place of refuge and safety for adolescent victims of human trafficking. ,NULL,NULL,NULL,NULL,NULL,NULL,PO Box 60385,,Houston,TX,77205,NULL,Jeanine Sullens,info@homeofhopetexas.com,281-288-5529,NULL,www.homeofhopetexas.com,,,,,2007,26-2557755,,NULL,NULL,NULL,NULL,NULL,NULL,1,501(c)3,3,,0,4,2,5/8/12 2:18,12/6/12 0:04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,1,,,NULL
583,"Rapha Ministries, Inc.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,9720 Beechnut St.,,Houston,TX,77036,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4,0,5/8/12 2:49,5/8/12 2:49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL
584,"Redeemed Ministries, Inc.",,NULL,NULL,NULL,NULL,NULL,NULL,4747 Research Forest Dr. #180-304,,Woodlands,TX,77381,NULL,,info@redeemedministries.com,,NULL,www.redeemedministries.com,,,,,,,,NULL,,NULL,,,,6,,NULL,,0,4,2,5/8/12 2:51,1/22/13 22:44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,NULL
585,YMCA Houston,"To put Judeo-Christian principles into practice through programs that build healthy spirit, mind and body for all.",NULL,NULL,NULL,NULL,NULL,NULL,PO Box 3007 ,,Houston,TX,77253,NULL,"Clark Baker President, CEO",executive.staff@ymcahouston.org,713-659-5566,NULL,www.ymcahouston.org,,,,,1886,74-1109737,,NULL,NULL,NULL,NULL,NULL,NULL,1,501(c)3,3,,0,4,2,5/8/12 2:51,12/4/12 18:23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,1,,,NULL
586,BCFS Baptist Child and Family Services,"OVERSEES A FULL RANGE OF SERVICES TO UNDER-PRIVILEGED, DESTITUTE AND NEEDY CHILDREN WHO ARE IN DANGER OF BECOMING DEPENDENT, NEGLECTED, EMOTIONALLY DISTURBED OR DELIQUENT.",,,,,,NULL,1506 Bexar Crossing,,San Antonio,TX,78232,NULL,Pending,info@bcfs.net,210-832-5000,NULL,www.bcfs.net,,,,,1999,74-287438,,NULL,No,NULL,No,No,No,1,501(c) 3,3,,0,4,1,5/8/12 2:52,8/11/12 4:05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,No,NULL,NULL,NULL,No,NULL,NULL,NULL,,1,,,0
587,Speak Up for the Poor,To transform the world on behalf of the poor.,,,,,,NULL,PO Box 5595,,Pasadena,CA,91117,NULL,PENDING,tanderson@speakupforthepoor.org ,323-422-6475,NULL,http://speakupforthepoor.org/,,,,,2007,27-0094780,,NULL,,NULL,,,,1,501(c)3,1,,0,4,1,5/8/12 4:12,11/15/12 2:30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
588,The Sold Project,"To prevent child prostitution through culturally relevant programs for vulnerable children and to share their stories to empower creative, compassionate people to act.",,,,,,NULL,3037-T Hopyard Road,,Pleasanton,CA,94588,NULL,Rachel Goble - President,rachelg@thesoldproject.com,925-452-7653,NULL,http://thesoldproject.com/,,,,,2008,26-1587576,,NULL,,NULL,,,,1,501(c)3,1,,0,4,2,5/8/12 4:14,2/1/13 6:31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
589,Million Kids,To end human trafficking around the globe. ,,,,,,NULL,PO Box 7295,,Riverside,CA,92513,NULL,"Kerry Decker, Founder and President",millionkids@pacbell.net,951-415-2319,NULL,http://millionkids.org/,,,,,2008,26-3174662,,NULL,,NULL,,,,1,501(c)3,1,,0,4,3,5/8/12 4:16,1/10/13 17:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,,,,NULL,NULL,NULL,,NULL,NULL,NULL,,1,,,0
